word,aoa,image,concrete,valence,arousal,familiar
administrasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
regering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
diploma,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gegradueerde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kilo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gram,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
oupa,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ouma,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gasvryheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dankbaarheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
uitstekend,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wonderlik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
romeinse,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
grieks,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gelukwens,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
groet,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bende,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
groep,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
onskuldig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
skuldig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
klavier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kitaar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
verwoesting,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
geweer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
illusie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hallusinasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
toebroodjie,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
hamburger,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
stok,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hamer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
stof,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sakdoek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
voorkom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gebeur,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tevrede,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gelukkig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
baai,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hawe,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
punk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
moeilik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
balans,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
harmonie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
helm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hoed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
basis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hoofkwartier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
herstel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
genees,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
luister,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
hoor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die lug,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hemelse,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sullen,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
swaar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gewig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hoogte,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ambulans,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
helikopter,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
die paradys,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die hel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kokaïen,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
heroïen,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
deksel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verberg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
laag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hoog,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
u majesteit,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hoogheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
pad,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
snelweg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hulpbronne,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die hiv,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
krake,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kersfees,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vakansie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ordentlik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eerlik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lojaliteit,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eerlikheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
voorreg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
pynlik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verskriklik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
esel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
perd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
pomp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
slang,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
soen,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
omhelsing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
reusagtig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
groot,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die man,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
menslike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
duisend,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
honderd,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
moeg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
honger,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
koolstof,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
waterstof,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dwaas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
idioot,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
betekenis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
belangrikheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
waardevol,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
belangrik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
platter,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
indrukwekkend,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
boete,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gevangenisstraf,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verandering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verbetering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wins,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
inkomste,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
punt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aangedui,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
persoon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
individuele,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
virus,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
infeksie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verslag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
inlig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bron,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
inligtingsgewer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
data,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
inligting,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
erfenis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
erf,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dosis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
inspuiting,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wonde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
besering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
spinnekop,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
insek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
buite,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
binne,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ondersoek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
inspeksie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
inspireer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
inspirasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gereedskap,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
instrument,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
slim,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
intelligente,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
doel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
voorneme,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
per ongeluk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
opsetlik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
opwindend,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
interessant,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
persoonlike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
intiem,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
instink,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
intuïsie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
finansies,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
belê,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
opstel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ondersoek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ontleder,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ondersoekbeampte,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bankman,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
belegger,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ironie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ironies,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
onredelik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
onverantwoordelik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hemp,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
baadjie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
diamant,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
juweel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
truuk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
n grap,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verslaggewer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
joernalis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
plesier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vreugde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hof,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
regter,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
melk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
sap,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
romeo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
juliet,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
junie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
julie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
klim,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
spring,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
senior,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
jonger,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wraak,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
geregtigheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
teëkom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hou,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gif,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
doodmaak,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
koningin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
koning,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
koninklike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
koninkryk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
skouer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
knie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
herken,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
het geweet,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
swaard,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
mes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nou,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
weet,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ondervinding,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kennis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
here,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vrou,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
rivier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
meer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
huurder,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verhuurder,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eerste,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
laaste,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
glimlag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lag,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
lid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
leier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
seminaar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lesing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
regs,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
links,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
onwettig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wetlike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
mite,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
legende,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
grootte,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lengte,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
toegelaat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
laat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
telegram,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die brief,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
leuen,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
leuenaar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
konserwatief,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
liberale,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
suig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lek,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
sersant,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
luitenant,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
duisternis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ligte,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
waarskynlikheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
waarskynlik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
taxi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
limousine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ming,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ling,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
draak,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
leeu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
kuns,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
literatuur,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
nier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lewer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
padda,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
akkedis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
krediet,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lening,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tonyn,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kreef,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
streeks,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
plaaslike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
plek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ligging,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sleutel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
slot,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
alleen,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eensaam,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kort,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lank,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
haat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die liefde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lekker,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
pragtig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
meesteres,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
geliefde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
versnapering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
middagete,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
robot,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
masjien,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die playboy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tydskrif,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kindermeisie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
diensmeisie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bewaar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
in stand hou,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
diens,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
instandhouding,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
beheer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
manipuleer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kompas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kaart,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
advertensies,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bemarking,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
egskeiding,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
huwelik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
enkelvoud,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
getroud,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
joga,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
massering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
toernooi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ooreenstem,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fisika,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wiskunde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die minimum,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
maksimum,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ketchup,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
mayonnaise,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die sheriff,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
burgemeester,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
maaltyd,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
varkvleis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vleis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tegniese,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
meganiese,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
trofee,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
medalje,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
artefak,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
medalje,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sien,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ontmoet,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
konferensie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vergadering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kommersiële,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
handelaar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vergifnis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
genade,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
waarskuwing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
boodskap,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
yster,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
metaal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kilometer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
meter,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kamera,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
mikrofoon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
teleskoop,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
mikroskoop,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
siviele,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
militêre,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ambassadeur,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
minister,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ambassade,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bediening,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
plus,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
minus,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tweede,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
minuut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
weerspieëling,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
spieël,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
armoede,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ellende,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ongelukkig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ongelukkigheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vuurpyl,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
missiel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
taak,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sending,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verkeerde spel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fout,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kombinasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
mengsel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
nederig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
beskeie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tempel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
klooster,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kontant,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
geld,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
skerm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
monitor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
môre,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
oggend,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aspirine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
morfien,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die hotel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
motel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
heuwel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
berg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
porn,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fliek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
pappa wat is dit,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
my ma,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
selfmoord,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
moord,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
slager,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
moordenaar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
senuwee,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
spier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
biblioteek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
museum,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
jazz,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
musiek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sanger,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
musikant,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
evolusie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
mutasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
geheime,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
raaisel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kaal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
naak,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
land,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
nasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
diarree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
